S No,pH,Temperature,Moisture,Time_log,Gadget Id,Location
7119,7,25.9,40.4,18-01-2022 21:19,NITSL001,Farm 1
7120,7,25.9,40.2,18-01-2022 21:19,NITSL001,Farm 1
7121,7,25.9,40.3,18-01-2022 21:19,NITSL001,Farm 1
7122,7,25.9,40.2,18-01-2022 21:19,NITSL001,Farm 1
7123,7,25.9,40.3,18-01-2022 21:19,NITSL001,Farm 1
7124,7,25.9,40.5,18-01-2022 21:19,NITSL001,Farm 1
7125,7,25.9,40.4,18-01-2022 21:19,NITSL001,Farm 1
7126,7,25.9,40.5,18-01-2022 21:19,NITSL001,Farm 1
7127,7,25.9,40.2,18-01-2022 21:20,NITSL001,Farm 1
7128,7,25.9,40.4,18-01-2022 21:20,NITSL001,Farm 1
7129,7,25.9,40.2,18-01-2022 21:20,NITSL001,Farm 1
7130,7,25.9,40.5,18-01-2022 21:20,NITSL001,Farm 1
7131,7,25.9,40.4,18-01-2022 21:20,NITSL001,Farm 1
7132,7,25.9,40.5,18-01-2022 21:20,NITSL001,Farm 1
7133,7,25.9,40.4,18-01-2022 21:20,NITSL001,Farm 1
7134,7,25.9,40.3,18-01-2022 21:20,NITSL001,Farm 1
7135,7,25.9,40.3,18-01-2022 21:20,NITSL001,Farm 1
7136,7,25.9,40.2,18-01-2022 21:20,NITSL001,Farm 1
7137,7,25.9,40.3,18-01-2022 21:20,NITSL001,Farm 1
7138,7,25.9,40.2,18-01-2022 21:20,NITSL001,Farm 1
7139,7,25.9,40.2,18-01-2022 21:21,NITSL001,Farm 1
7140,7,25.9,40.2,18-01-2022 21:21,NITSL001,Farm 1
7141,7,25.9,40.2,18-01-2022 21:21,NITSL001,Farm 1
7142,7,25.9,40.5,18-01-2022 21:21,NITSL001,Farm 1
7143,7,25.9,40.3,18-01-2022 21:21,NITSL001,Farm 1
7144,7,25.9,40.3,18-01-2022 21:21,NITSL001,Farm 1
7145,7,25.9,40.3,18-01-2022 21:21,NITSL001,Farm 1
7146,7,25.9,40.4,18-01-2022 21:21,NITSL001,Farm 1
7147,7,25.9,40.2,18-01-2022 21:21,NITSL001,Farm 1
7148,7,25.9,40.2,18-01-2022 21:21,NITSL001,Farm 1
7149,7,25.9,40.3,18-01-2022 21:21,NITSL001,Farm 1
7150,7,25.9,40.4,18-01-2022 21:21,NITSL001,Farm 1
7151,7,25.9,40.3,18-01-2022 21:21,NITSL001,Farm 1
7152,7,25.9,40.4,18-01-2022 21:22,NITSL001,Farm 1
7153,7,25.9,40.2,18-01-2022 21:22,NITSL001,Farm 1
7154,7,25.9,40.4,18-01-2022 21:22,NITSL001,Farm 1
7155,7,25.9,40.2,18-01-2022 21:22,NITSL001,Farm 1
7156,7,25.9,40.2,18-01-2022 21:22,NITSL001,Farm 1
7157,7,25.9,40.1,18-01-2022 21:22,NITSL001,Farm 1
7158,7,25.9,40.2,18-01-2022 21:22,NITSL001,Farm 1
7159,7,25.9,40.3,18-01-2022 21:22,NITSL001,Farm 1
7160,7,25.9,40.3,18-01-2022 21:22,NITSL001,Farm 1
7161,7,25.9,40.2,18-01-2022 21:22,NITSL001,Farm 1
7162,7,25.9,40.3,18-01-2022 21:22,NITSL001,Farm 1
7163,7,25.9,40.2,18-01-2022 21:22,NITSL001,Farm 1
7164,7,25.9,40.4,18-01-2022 21:22,NITSL001,Farm 1
7165,7,25.9,40.5,18-01-2022 21:23,NITSL001,Farm 1
7166,7,25.9,40.5,18-01-2022 21:23,NITSL001,Farm 1
7167,7,25.9,40.2,18-01-2022 21:23,NITSL001,Farm 1
7168,7,25.9,40.2,18-01-2022 21:23,NITSL001,Farm 1
7169,7,25.9,40.1,18-01-2022 21:23,NITSL001,Farm 1
7170,7,25.9,40.2,18-01-2022 21:23,NITSL001,Farm 1
7171,7,25.9,40.2,18-01-2022 21:23,NITSL001,Farm 1
7172,7,25.9,40.2,18-01-2022 21:23,NITSL001,Farm 1
7173,7,25.9,40.2,18-01-2022 21:23,NITSL001,Farm 1
7174,7,25.9,40.4,18-01-2022 21:23,NITSL001,Farm 1
7175,7,25.9,40.3,18-01-2022 21:23,NITSL001,Farm 1
7176,7,25.9,40.3,18-01-2022 21:23,NITSL001,Farm 1
7177,7,25.9,40.3,18-01-2022 21:24,NITSL001,Farm 1
7178,7,25.9,40.1,18-01-2022 21:24,NITSL001,Farm 1
7179,7,25.9,40.3,18-01-2022 21:24,NITSL001,Farm 1
7180,7,25.9,40.2,18-01-2022 21:24,NITSL001,Farm 1
7181,7,25.9,40.5,18-01-2022 21:24,NITSL001,Farm 1
7182,7,25.9,40.2,18-01-2022 21:24,NITSL001,Farm 1
7183,7,25.9,40.5,18-01-2022 21:24,NITSL001,Farm 1
7184,7,25.9,40.4,18-01-2022 21:24,NITSL001,Farm 1
7185,7,25.9,40.3,18-01-2022 21:24,NITSL001,Farm 1
7186,7,25.9,40.1,18-01-2022 21:24,NITSL001,Farm 1
7187,7,25.9,40.2,18-01-2022 21:24,NITSL001,Farm 1
7188,7,25.9,40.3,18-01-2022 21:24,NITSL001,Farm 1
7189,7,25.9,40.4,18-01-2022 21:24,NITSL001,Farm 1
7190,7,25.9,40.2,18-01-2022 21:25,NITSL001,Farm 1
7191,7,25.9,40.2,18-01-2022 21:25,NITSL001,Farm 1
7192,7,25.9,40.5,18-01-2022 21:25,NITSL001,Farm 1
7193,7,25.9,40.2,18-01-2022 21:25,NITSL001,Farm 1
7194,7,25.9,40.3,18-01-2022 21:25,NITSL001,Farm 1
7195,7,25.9,40.4,18-01-2022 21:25,NITSL001,Farm 1
7196,7,25.9,40.3,18-01-2022 21:25,NITSL001,Farm 1
7197,7,25.9,40.3,18-01-2022 21:25,NITSL001,Farm 1
7198,7,25.9,40.2,18-01-2022 21:25,NITSL001,Farm 1
7199,7,25.9,40.2,18-01-2022 21:25,NITSL001,Farm 1
7200,7,25.9,40.2,18-01-2022 21:25,NITSL001,Farm 1
7201,7,25.9,39.9,18-01-2022 21:25,NITSL001,Farm 1
7202,7,25.9,39.9,18-01-2022 21:25,NITSL001,Farm 1
7203,7,25.9,39.9,18-01-2022 21:26,NITSL001,Farm 1
7204,7,25.9,39.9,18-01-2022 21:26,NITSL001,Farm 1
7205,7,25.9,40,18-01-2022 21:26,NITSL001,Farm 1
7206,7,25.9,40,18-01-2022 21:26,NITSL001,Farm 1
7207,7,25.9,39.9,18-01-2022 21:26,NITSL001,Farm 1
7208,7,25.9,39.9,18-01-2022 21:26,NITSL001,Farm 1
7209,7,25.9,40.1,18-01-2022 21:26,NITSL001,Farm 1
7210,7,25.9,39.9,18-01-2022 21:26,NITSL001,Farm 1
7211,7,25.9,39.9,18-01-2022 21:26,NITSL001,Farm 1
7212,7,25.9,40,18-01-2022 21:26,NITSL001,Farm 1
7213,7,25.9,40,18-01-2022 21:26,NITSL001,Farm 1
7214,7,25.9,40,18-01-2022 21:27,NITSL001,Farm 1
7215,7,25.9,40,18-01-2022 21:27,NITSL001,Farm 1
7216,7,25.9,39.9,18-01-2022 21:27,NITSL001,Farm 1
7217,7,25.9,40,18-01-2022 21:27,NITSL001,Farm 1
7218,7,25.9,40.2,18-01-2022 21:27,NITSL001,Farm 1
7219,7,25.9,39.9,18-01-2022 21:27,NITSL001,Farm 1
7220,7,25.9,40.1,18-01-2022 21:27,NITSL001,Farm 1
7221,7,25.9,39.9,18-01-2022 21:27,NITSL001,Farm 1
7222,7,25.9,40.1,18-01-2022 21:27,NITSL001,Farm 1
7223,7,25.9,39.9,18-01-2022 21:27,NITSL001,Farm 1
7224,7,25.9,39.9,18-01-2022 21:27,NITSL001,Farm 1
7225,7,25.9,39.9,18-01-2022 21:27,NITSL001,Farm 1
7226,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7227,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7228,7,25.9,40.1,18-01-2022 21:28,NITSL001,Farm 1
7229,7,25.9,40.1,18-01-2022 21:28,NITSL001,Farm 1
7230,7,25.9,40.2,18-01-2022 21:28,NITSL001,Farm 1
7231,7,25.9,39.8,18-01-2022 21:28,NITSL001,Farm 1
7232,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7233,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7234,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7235,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7236,7,25.9,40.1,18-01-2022 21:28,NITSL001,Farm 1
7237,7,25.9,39.9,18-01-2022 21:28,NITSL001,Farm 1
7238,7,25.9,40,18-01-2022 21:28,NITSL001,Farm 1
7239,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7240,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7241,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7242,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7243,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7244,7,25.9,40.1,18-01-2022 21:29,NITSL001,Farm 1
7245,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7246,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7247,7,25.9,40,18-01-2022 21:29,NITSL001,Farm 1
7248,7,25.9,40,18-01-2022 21:29,NITSL001,Farm 1
7249,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7250,7,25.9,40,18-01-2022 21:29,NITSL001,Farm 1
7251,7,25.9,39.9,18-01-2022 21:29,NITSL001,Farm 1
7252,7,25.9,39.9,18-01-2022 21:30,NITSL001,Farm 1
7253,7,25.9,39.9,18-01-2022 21:30,NITSL001,Farm 1
7254,7,25.9,40.1,18-01-2022 21:30,NITSL001,Farm 1
7255,7,25.9,39.9,18-01-2022 21:30,NITSL001,Farm 1
7256,7,25.9,39.8,18-01-2022 21:30,NITSL001,Farm 1
7257,7,25.9,39.9,18-01-2022 21:30,NITSL001,Farm 1
7258,7,25.9,40,18-01-2022 21:30,NITSL001,Farm 1
7259,7,25.9,40,18-01-2022 21:30,NITSL001,Farm 1
7260,7,25.9,39.9,18-01-2022 21:30,NITSL001,Farm 1
7261,7,25.9,39.8,18-01-2022 21:30,NITSL001,Farm 1
7262,7,25.9,39.8,18-01-2022 21:30,NITSL001,Farm 1
7263,7,25.9,40.1,18-01-2022 21:30,NITSL001,Farm 1
7264,7,25.9,39.8,18-01-2022 21:30,NITSL001,Farm 1
7265,7,25.9,39.9,18-01-2022 21:31,NITSL001,Farm 1
7266,7,25.9,39.9,18-01-2022 21:31,NITSL001,Farm 1
7267,7,25.9,40.1,18-01-2022 21:31,NITSL001,Farm 1
7268,7,25.9,39.9,18-01-2022 21:31,NITSL001,Farm 1
7269,7,25.9,40,18-01-2022 21:31,NITSL001,Farm 1
7270,7,25.9,40.1,18-01-2022 21:31,NITSL001,Farm 1
7271,7,25.9,40.1,18-01-2022 21:31,NITSL001,Farm 1
7272,7,25.9,39.9,18-01-2022 21:31,NITSL001,Farm 1
7273,7,25.9,39.9,18-01-2022 21:31,NITSL001,Farm 1
7274,7,25.9,39.8,18-01-2022 21:31,NITSL001,Farm 1
7275,7,25.9,39.9,18-01-2022 21:31,NITSL001,Farm 1
7276,7,25.9,40,18-01-2022 21:31,NITSL001,Farm 1
7277,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7278,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7279,7,25.9,39.8,18-01-2022 21:32,NITSL001,Farm 1
7280,7,25.9,40,18-01-2022 21:32,NITSL001,Farm 1
7281,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7282,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7283,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7284,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7285,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7286,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7287,7,25.9,39.8,18-01-2022 21:32,NITSL001,Farm 1
7288,7,25.9,39.8,18-01-2022 21:32,NITSL001,Farm 1
7289,7,25.9,39.9,18-01-2022 21:32,NITSL001,Farm 1
7290,7,25.9,40.1,18-01-2022 21:33,NITSL001,Farm 1
7291,7,25.9,40,18-01-2022 21:33,NITSL001,Farm 1
7292,7,25.9,39.9,18-01-2022 21:33,NITSL001,Farm 1
7293,7,25.9,39.9,18-01-2022 21:33,NITSL001,Farm 1
7294,7,25.9,39.8,18-01-2022 21:33,NITSL001,Farm 1
7295,7,25.9,39.9,18-01-2022 21:33,NITSL001,Farm 1
7296,7,25.9,39.8,18-01-2022 21:33,NITSL001,Farm 1
7297,7,25.9,39.9,18-01-2022 21:33,NITSL001,Farm 1
7298,7,25.9,40,18-01-2022 21:33,NITSL001,Farm 1
7299,7,25.9,39.9,18-01-2022 21:33,NITSL001,Farm 1
7300,7,26.3,39.7,18-01-2022 21:33,NITSL001,Farm 1
7301,7,26.3,40,18-01-2022 21:33,NITSL001,Farm 1
7302,7,26.3,40,18-01-2022 21:33,NITSL001,Farm 1
7303,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7304,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7305,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7306,7,26.3,39.8,18-01-2022 21:34,NITSL001,Farm 1
7307,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7308,7,26.3,39.8,18-01-2022 21:34,NITSL001,Farm 1
7309,7,26.3,39.8,18-01-2022 21:34,NITSL001,Farm 1
7310,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7311,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7312,7,26.3,39.8,18-01-2022 21:34,NITSL001,Farm 1
7313,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7314,7,26.3,39.9,18-01-2022 21:34,NITSL001,Farm 1
7315,7,26.3,39.8,18-01-2022 21:34,NITSL001,Farm 1
7316,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7317,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7318,7,26.3,39.8,18-01-2022 21:35,NITSL001,Farm 1
7319,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7320,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7321,7,26.3,39.6,18-01-2022 21:35,NITSL001,Farm 1
7322,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7323,7,26.3,40.1,18-01-2022 21:35,NITSL001,Farm 1
7324,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7325,7,26.3,39.8,18-01-2022 21:35,NITSL001,Farm 1
7326,7,26.3,39.9,18-01-2022 21:35,NITSL001,Farm 1
7327,7,26.3,39.8,18-01-2022 21:35,NITSL001,Farm 1
7328,7,26.3,39.8,18-01-2022 21:35,NITSL001,Farm 1
7329,7,26.3,39.8,18-01-2022 21:36,NITSL001,Farm 1
7330,7,26.3,40,18-01-2022 21:36,NITSL001,Farm 1
7331,7,26.3,39.8,18-01-2022 21:36,NITSL001,Farm 1
7332,7,26.3,39.9,18-01-2022 21:36,NITSL001,Farm 1
7333,7,26.3,39.7,18-01-2022 21:36,NITSL001,Farm 1
7334,7,26.3,39.9,18-01-2022 21:36,NITSL001,Farm 1
7335,7,26.3,39.8,18-01-2022 21:36,NITSL001,Farm 1
7336,7,26.3,39.9,18-01-2022 21:36,NITSL001,Farm 1
7337,7,26.3,39.9,18-01-2022 21:36,NITSL001,Farm 1
7338,7,26.3,39.8,18-01-2022 21:36,NITSL001,Farm 1
7339,7,26.3,39.9,18-01-2022 21:36,NITSL001,Farm 1
7340,7,26.3,39.7,18-01-2022 21:36,NITSL001,Farm 1
7341,7,26.3,39.8,18-01-2022 21:36,NITSL001,Farm 1
7342,7,26.3,39.8,18-01-2022 21:37,NITSL001,Farm 1
7343,7,26.3,39.7,18-01-2022 21:37,NITSL001,Farm 1
7344,7,26.3,39.9,18-01-2022 21:37,NITSL001,Farm 1
7345,7,26.3,39.8,18-01-2022 21:37,NITSL001,Farm 1
7346,7,26.3,39.9,18-01-2022 21:37,NITSL001,Farm 1
7347,7,26.3,39.8,18-01-2022 21:37,NITSL001,Farm 1
7348,7,26.3,39.7,18-01-2022 21:37,NITSL001,Farm 1
7349,7,26.3,39.9,18-01-2022 21:37,NITSL001,Farm 1
7350,7,26.3,39.9,18-01-2022 21:37,NITSL001,Farm 1
7351,7,26.3,39.8,18-01-2022 21:37,NITSL001,Farm 1
7352,7,26.3,39.9,18-01-2022 21:37,NITSL001,Farm 1
7353,7,26.3,39.8,18-01-2022 21:37,NITSL001,Farm 1
7354,7,26.3,39.9,18-01-2022 21:38,NITSL001,Farm 1
7355,7,26.3,39.7,18-01-2022 21:38,NITSL001,Farm 1
7356,7,26.3,39.7,18-01-2022 21:38,NITSL001,Farm 1
7357,7,26.3,39.6,18-01-2022 21:38,NITSL001,Farm 1
7358,7,26.3,39.6,18-01-2022 21:38,NITSL001,Farm 1
7359,7,26.3,39.8,18-01-2022 21:38,NITSL001,Farm 1
7360,7,26.3,39.8,18-01-2022 21:38,NITSL001,Farm 1
7361,7,26.3,39.8,18-01-2022 21:38,NITSL001,Farm 1
7362,7,26.3,39.9,18-01-2022 21:38,NITSL001,Farm 1
7363,7,26.3,39.8,18-01-2022 21:38,NITSL001,Farm 1
7364,7,26.3,39.9,18-01-2022 21:38,NITSL001,Farm 1
7365,7,26.3,39.9,18-01-2022 21:38,NITSL001,Farm 1
7366,7,26.3,39.7,18-01-2022 21:38,NITSL001,Farm 1
7367,7,26.3,39.8,18-01-2022 21:39,NITSL001,Farm 1
7368,7,26.3,39.6,18-01-2022 21:39,NITSL001,Farm 1
7369,7,26.3,39.8,18-01-2022 21:39,NITSL001,Farm 1
7370,7,26.3,39.7,18-01-2022 21:39,NITSL001,Farm 1
7371,7,26.3,39.8,18-01-2022 21:39,NITSL001,Farm 1
7372,7,26.3,39.6,18-01-2022 21:39,NITSL001,Farm 1
7373,7,26.3,39.7,18-01-2022 21:39,NITSL001,Farm 1
7374,7,26.3,39.9,18-01-2022 21:39,NITSL001,Farm 1
7375,7,26.3,39.6,18-01-2022 21:39,NITSL001,Farm 1
7376,7,26.3,39.8,18-01-2022 21:39,NITSL001,Farm 1
7377,7,26.3,39.9,18-01-2022 21:39,NITSL001,Farm 1
7378,7,26.3,39.6,18-01-2022 21:39,NITSL001,Farm 1
7379,7,26.3,39.8,18-01-2022 21:39,NITSL001,Farm 1
7380,7,26.3,39.7,18-01-2022 21:40,NITSL001,Farm 1
7381,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7382,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7383,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7384,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7385,7,26.3,39.6,18-01-2022 21:40,NITSL001,Farm 1
7386,7,26.3,39.7,18-01-2022 21:40,NITSL001,Farm 1
7387,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7388,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7389,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7390,7,26.3,39.7,18-01-2022 21:40,NITSL001,Farm 1
7391,7,26.3,39.6,18-01-2022 21:40,NITSL001,Farm 1
7392,7,26.3,39.8,18-01-2022 21:40,NITSL001,Farm 1
7393,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7394,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7395,7,26.3,39.6,18-01-2022 21:41,NITSL001,Farm 1
7396,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7397,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7398,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7399,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7400,7,26.3,39.8,18-01-2022 21:41,NITSL001,Farm 1
7401,7,26.3,39.7,18-01-2022 21:41,NITSL001,Farm 1
7402,7,26.3,39.6,18-01-2022 21:41,NITSL001,Farm 1
7403,7,26.3,39.7,18-01-2022 21:41,NITSL001,Farm 1
7404,7,26.3,39.6,18-01-2022 21:41,NITSL001,Farm 1
7405,7,26.3,39.7,18-01-2022 21:41,NITSL001,Farm 1
7406,7,26.3,39.7,18-01-2022 21:42,NITSL001,Farm 1
7407,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7408,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7409,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7410,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7411,7,26.3,39.8,18-01-2022 21:42,NITSL001,Farm 1
7412,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7413,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7414,7,26.3,39.5,18-01-2022 21:42,NITSL001,Farm 1
7415,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7416,7,26.3,39.7,18-01-2022 21:42,NITSL001,Farm 1
7417,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7418,7,26.3,39.6,18-01-2022 21:42,NITSL001,Farm 1
7419,7,26.3,39.7,18-01-2022 21:43,NITSL001,Farm 1
7420,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7421,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7422,7,26.3,39.5,18-01-2022 21:43,NITSL001,Farm 1
7423,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7424,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7425,7,26.3,39.8,18-01-2022 21:43,NITSL001,Farm 1
7426,7,26.3,39.5,18-01-2022 21:43,NITSL001,Farm 1
7427,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7428,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7429,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7430,7,26.3,39.6,18-01-2022 21:43,NITSL001,Farm 1
7431,7,26.3,39.7,18-01-2022 21:44,NITSL001,Farm 1
7432,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7433,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7434,7,26.3,39.5,18-01-2022 21:44,NITSL001,Farm 1
7435,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7436,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7437,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7438,7,26.3,39.5,18-01-2022 21:44,NITSL001,Farm 1
7439,7,26.3,39.7,18-01-2022 21:44,NITSL001,Farm 1
7440,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7441,7,26.3,39.6,18-01-2022 21:44,NITSL001,Farm 1
7442,7,26.3,39.5,18-01-2022 21:44,NITSL001,Farm 1
7443,7,26.3,39.5,18-01-2022 21:44,NITSL001,Farm 1
7444,7,26.3,39.5,18-01-2022 21:45,NITSL001,Farm 1
7445,7,26.3,39.6,18-01-2022 21:45,NITSL001,Farm 1
7446,7,26.3,39.6,18-01-2022 21:45,NITSL001,Farm 1
7447,7,26.3,39.6,18-01-2022 21:45,NITSL001,Farm 1
7448,7,26.3,39.4,18-01-2022 21:45,NITSL001,Farm 1
7449,7,26.3,39.4,18-01-2022 21:45,NITSL001,Farm 1
7450,7,26.3,39.6,18-01-2022 21:45,NITSL001,Farm 1
7451,7,26.3,39.6,18-01-2022 21:45,NITSL001,Farm 1
7452,7,26.3,39.4,18-01-2022 21:45,NITSL001,Farm 1
7453,7,26.3,39.5,18-01-2022 21:45,NITSL001,Farm 1
7454,7,26.3,39.6,18-01-2022 21:45,NITSL001,Farm 1
7455,7,26.3,39.5,18-01-2022 21:45,NITSL001,Farm 1
7456,7,26.3,39.4,18-01-2022 21:45,NITSL001,Farm 1
7457,7,26.3,39.4,18-01-2022 21:46,NITSL001,Farm 1
7458,7,26.3,39.5,18-01-2022 21:46,NITSL001,Farm 1
7459,7,26.3,39.5,18-01-2022 21:46,NITSL001,Farm 1
7460,7,26.3,39.4,18-01-2022 21:46,NITSL001,Farm 1
7461,7,26.3,39.4,18-01-2022 21:46,NITSL001,Farm 1
7462,7,26.3,39.4,18-01-2022 21:46,NITSL001,Farm 1
7463,7,26.3,39.3,18-01-2022 21:46,NITSL001,Farm 1
7464,7,26.3,39.6,18-01-2022 21:46,NITSL001,Farm 1
7465,7,26.3,39.3,18-01-2022 21:46,NITSL001,Farm 1
7466,7,26.3,39.2,18-01-2022 21:46,NITSL001,Farm 1
7467,7,26.3,39.3,18-01-2022 21:46,NITSL001,Farm 1
7468,7,26.3,39.3,18-01-2022 21:46,NITSL001,Farm 1
7469,7,26.3,39.3,18-01-2022 21:46,NITSL001,Farm 1
7470,7,26.3,39.4,18-01-2022 21:47,NITSL001,Farm 1
7471,7,26.3,39.4,18-01-2022 21:47,NITSL001,Farm 1
7472,7,26.3,39.6,18-01-2022 21:47,NITSL001,Farm 1
7473,7,26.3,39.6,18-01-2022 21:47,NITSL001,Farm 1
7474,7,26.3,39.3,18-01-2022 21:47,NITSL001,Farm 1
7475,7,26.3,39.3,18-01-2022 21:47,NITSL001,Farm 1
7476,7,26.3,39.5,18-01-2022 21:47,NITSL001,Farm 1
7477,7,26.3,39.5,18-01-2022 21:47,NITSL001,Farm 1
7478,7,26.3,39.3,18-01-2022 21:47,NITSL001,Farm 1
7479,7,26.3,39.4,18-01-2022 21:47,NITSL001,Farm 1
7480,7,26.3,39.5,18-01-2022 21:47,NITSL001,Farm 1
7481,7,26.3,39.4,18-01-2022 21:47,NITSL001,Farm 1
7482,7,26.3,39.4,18-01-2022 21:47,NITSL001,Farm 1
7483,7,26.3,39.4,18-01-2022 21:48,NITSL001,Farm 1
7484,7,26.3,39.4,18-01-2022 21:48,NITSL001,Farm 1
7485,7,26.3,39.3,18-01-2022 21:48,NITSL001,Farm 1
7486,7,26.3,39.3,18-01-2022 21:48,NITSL001,Farm 1
7487,7,26.3,39.3,18-01-2022 21:48,NITSL001,Farm 1
7488,7,26.3,39.4,18-01-2022 21:48,NITSL001,Farm 1
7489,7,26.7,39.5,18-01-2022 21:48,NITSL001,Farm 1
7490,7,26.7,39.5,18-01-2022 21:48,NITSL001,Farm 1
7491,7,26.7,39.3,18-01-2022 21:48,NITSL001,Farm 1
7492,7,26.7,39.5,18-01-2022 21:48,NITSL001,Farm 1
7493,7,26.7,39.3,18-01-2022 21:48,NITSL001,Farm 1
7494,7,26.7,39.4,18-01-2022 21:48,NITSL001,Farm 1
7495,7,26.7,39.5,18-01-2022 21:49,NITSL001,Farm 1
7496,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
7497,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
7498,7,26.7,39.4,18-01-2022 21:49,NITSL001,Farm 1
7499,7,26.7,39.5,18-01-2022 21:49,NITSL001,Farm 1
7500,7,26.7,39.4,18-01-2022 21:49,NITSL001,Farm 1
7501,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
7502,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
7503,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
7504,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
7505,7,26.7,39.4,18-01-2022 21:49,NITSL001,Farm 1
7506,7,26.7,39.4,18-01-2022 21:49,NITSL001,Farm 1
7507,7,26.7,39.3,18-01-2022 21:49,NITSL001,Farm 1
