S No,pH,Temperature,Moisture,Time_log,Gadget Id,Location,target
6277,7.0,26.3,39.6,18-01-2022 20:00,NITSL001,Farm 1,irrigate
6278,7.0,26.3,39.6,18-01-2022 20:00,NITSL001,Farm 1,irrigate
6279,7.0,26.3,39.7,18-01-2022 20:00,NITSL001,Farm 1,irrigate
6280,7.0,26.3,39.6,18-01-2022 20:00,NITSL001,Farm 1,irrigate
6281,7.0,26.3,39.6,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6282,7.0,26.3,39.6,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6283,7.0,26.3,39.7,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6284,7.0,26.3,39.7,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6285,7.0,26.3,39.6,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6286,7.0,26.3,39.8,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6287,7.0,26.3,39.8,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6288,7.0,26.3,39.6,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6289,7.0,26.3,39.8,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6290,7.0,26.3,39.6,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6291,7.0,26.3,39.7,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6292,7.0,26.3,39.8,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6293,7.0,26.3,39.7,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6294,7.0,26.3,39.6,18-01-2022 20:01,NITSL001,Farm 1,irrigate
6295,7.0,26.3,39.8,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6296,7.0,26.3,39.8,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6297,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6298,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6299,7.0,26.3,39.9,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6300,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6301,7.0,26.3,39.6,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6302,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6303,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6304,7.0,26.3,39.8,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6305,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6306,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6307,7.0,26.3,39.7,18-01-2022 20:02,NITSL001,Farm 1,irrigate
6308,7.0,26.3,39.7,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6309,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6310,7.0,26.3,40.0,18-01-2022 20:03,NITSL001,Farm 1,no_irrigation
6311,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6312,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6313,7.0,26.3,39.7,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6314,7.0,26.3,39.8,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6315,7.0,26.3,39.8,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6316,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6317,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6318,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6319,7.0,26.3,39.9,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6320,7.0,26.3,39.8,18-01-2022 20:03,NITSL001,Farm 1,irrigate
6321,7.0,26.3,39.6,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6322,7.0,26.3,39.9,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6323,7.0,26.3,39.9,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6324,7.0,26.3,39.8,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6325,7.0,26.3,39.8,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6326,7.0,26.3,39.8,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6327,7.0,26.3,39.6,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6328,7.0,26.3,39.9,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6329,7.0,26.3,39.9,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6330,7.0,26.3,39.8,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6331,7.0,26.3,39.8,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6332,7.0,26.3,39.7,18-01-2022 20:04,NITSL001,Farm 1,irrigate
6333,7.0,26.3,40.0,18-01-2022 20:04,NITSL001,Farm 1,no_irrigation
6334,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6335,7.0,26.3,39.8,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6336,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6337,7.0,26.3,40.1,18-01-2022 20:05,NITSL001,Farm 1,no_irrigation
6338,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6339,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6340,7.0,26.3,40.2,18-01-2022 20:05,NITSL001,Farm 1,no_irrigation
6341,7.0,26.3,39.7,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6342,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6343,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6344,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6345,7.0,26.3,39.9,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6346,7.0,26.3,39.7,18-01-2022 20:05,NITSL001,Farm 1,irrigate
6347,7.0,26.3,40.0,18-01-2022 20:06,NITSL001,Farm 1,no_irrigation
6348,7.0,26.3,39.8,18-01-2022 20:06,NITSL001,Farm 1,irrigate
6349,7.0,26.3,39.9,18-01-2022 20:06,NITSL001,Farm 1,irrigate
6350,7.0,26.3,40.1,18-01-2022 20:06,NITSL001,Farm 1,no_irrigation
6351,7.0,26.3,39.9,18-01-2022 20:06,NITSL001,Farm 1,irrigate
6352,7.0,26.3,40.0,18-01-2022 20:06,NITSL001,Farm 1,no_irrigation
6353,7.0,26.3,40.1,18-01-2022 20:06,NITSL001,Farm 1,no_irrigation
6354,7.0,26.3,39.9,18-01-2022 20:06,NITSL001,Farm 1,irrigate
6355,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6356,7.0,26.3,39.8,18-01-2022 20:07,NITSL001,Farm 1,irrigate
6357,7.0,26.3,39.9,18-01-2022 20:07,NITSL001,Farm 1,irrigate
6358,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6359,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6360,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6361,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6362,7.0,26.3,39.9,18-01-2022 20:07,NITSL001,Farm 1,irrigate
6363,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6364,7.0,26.3,40.0,18-01-2022 20:07,NITSL001,Farm 1,no_irrigation
6365,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6366,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6367,7.0,26.3,39.9,18-01-2022 20:08,NITSL001,Farm 1,irrigate
6368,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6369,7.0,26.3,40.1,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6370,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6371,7.0,26.3,39.9,18-01-2022 20:08,NITSL001,Farm 1,irrigate
6372,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6373,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6374,7.0,26.3,40.0,18-01-2022 20:08,NITSL001,Farm 1,no_irrigation
6375,7.0,26.3,39.9,18-01-2022 20:08,NITSL001,Farm 1,irrigate
6376,7.0,26.3,39.9,18-01-2022 20:08,NITSL001,Farm 1,irrigate
6377,7.0,26.3,40.0,18-01-2022 20:09,NITSL001,Farm 1,no_irrigation
6378,7.0,26.3,40.1,18-01-2022 20:09,NITSL001,Farm 1,no_irrigation
6379,7.0,26.3,39.8,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6380,7.0,26.3,40.0,18-01-2022 20:09,NITSL001,Farm 1,no_irrigation
6381,7.0,26.3,39.9,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6382,7.0,26.3,40.0,18-01-2022 20:09,NITSL001,Farm 1,no_irrigation
6383,7.0,26.3,39.9,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6384,7.0,26.3,40.1,18-01-2022 20:09,NITSL001,Farm 1,no_irrigation
6385,7.0,26.3,39.9,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6386,7.0,26.3,40.0,18-01-2022 20:09,NITSL001,Farm 1,no_irrigation
6387,7.0,26.3,39.9,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6388,7.0,26.3,39.9,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6389,7.0,26.3,39.9,18-01-2022 20:09,NITSL001,Farm 1,irrigate
6390,7.0,26.3,40.2,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6391,7.0,26.3,40.1,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6392,7.0,26.3,40.2,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6393,7.0,26.3,40.0,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6394,7.0,26.3,39.8,18-01-2022 20:10,NITSL001,Farm 1,irrigate
6395,7.0,26.3,39.9,18-01-2022 20:10,NITSL001,Farm 1,irrigate
6396,7.0,26.3,40.0,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6397,7.0,26.3,40.0,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6398,7.0,26.3,40.0,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6399,7.0,26.3,39.9,18-01-2022 20:10,NITSL001,Farm 1,irrigate
6400,7.0,26.3,40.1,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6401,7.0,26.3,40.1,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6402,7.0,26.3,40.1,18-01-2022 20:10,NITSL001,Farm 1,no_irrigation
6403,7.0,26.3,39.9,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6404,7.0,26.3,39.9,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6405,7.0,26.3,39.9,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6406,7.0,26.3,39.9,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6407,7.0,26.3,40.0,18-01-2022 20:11,NITSL001,Farm 1,no_irrigation
6408,7.0,26.3,39.9,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6409,7.0,26.3,40.1,18-01-2022 20:11,NITSL001,Farm 1,no_irrigation
6410,7.0,26.3,39.8,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6411,7.0,26.3,39.9,18-01-2022 20:11,NITSL001,Farm 1,irrigate
6412,7.0,26.3,40.0,18-01-2022 20:11,NITSL001,Farm 1,no_irrigation
6413,7.0,26.3,40.1,18-01-2022 20:11,NITSL001,Farm 1,no_irrigation
6414,7.0,26.3,40.0,18-01-2022 20:11,NITSL001,Farm 1,no_irrigation
6415,7.0,26.3,40.0,18-01-2022 20:11,NITSL001,Farm 1,no_irrigation
6416,7.0,26.3,39.9,18-01-2022 20:12,NITSL001,Farm 1,irrigate
6417,7.0,26.3,40.0,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6418,7.0,26.3,40.0,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6419,7.0,26.3,39.9,18-01-2022 20:12,NITSL001,Farm 1,irrigate
6420,7.0,26.3,40.1,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6421,7.0,26.3,40.1,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6422,7.0,26.3,39.9,18-01-2022 20:12,NITSL001,Farm 1,irrigate
6423,7.0,26.3,40.2,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6424,7.0,26.3,40.1,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6425,7.0,26.3,39.9,18-01-2022 20:12,NITSL001,Farm 1,irrigate
6426,7.0,26.3,40.2,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6427,7.0,26.3,39.9,18-01-2022 20:12,NITSL001,Farm 1,irrigate
6428,7.0,26.3,40.2,18-01-2022 20:12,NITSL001,Farm 1,no_irrigation
6429,7.0,26.3,40.0,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6430,7.0,26.3,39.9,18-01-2022 20:13,NITSL001,Farm 1,irrigate
6431,7.0,26.3,39.9,18-01-2022 20:13,NITSL001,Farm 1,irrigate
6432,7.0,26.3,39.8,18-01-2022 20:13,NITSL001,Farm 1,irrigate
6433,7.0,26.3,39.9,18-01-2022 20:13,NITSL001,Farm 1,irrigate
6434,7.0,26.3,39.9,18-01-2022 20:13,NITSL001,Farm 1,irrigate
6435,7.0,26.3,40.0,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6436,7.0,26.3,40.4,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6437,7.0,26.3,40.0,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6438,7.0,26.3,40.0,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6439,7.0,26.3,40.0,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6440,7.0,26.3,39.9,18-01-2022 20:13,NITSL001,Farm 1,irrigate
6441,7.0,26.3,40.0,18-01-2022 20:13,NITSL001,Farm 1,no_irrigation
6442,7.0,26.3,40.0,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6443,7.0,26.3,40.0,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6444,7.0,26.3,39.9,18-01-2022 20:14,NITSL001,Farm 1,irrigate
6445,7.0,26.3,40.1,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6446,7.0,26.3,40.2,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6447,7.0,26.3,40.1,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6448,7.0,26.3,40.1,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6449,7.0,26.3,40.0,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6450,7.0,26.3,39.9,18-01-2022 20:14,NITSL001,Farm 1,irrigate
6451,7.0,26.3,39.9,18-01-2022 20:14,NITSL001,Farm 1,irrigate
6452,7.0,26.3,39.9,18-01-2022 20:14,NITSL001,Farm 1,irrigate
6453,7.0,26.3,40.1,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6454,7.0,26.3,40.1,18-01-2022 20:14,NITSL001,Farm 1,no_irrigation
6455,7.0,26.3,40.0,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6456,7.0,26.3,39.9,18-01-2022 20:15,NITSL001,Farm 1,irrigate
6457,7.0,26.3,40.1,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6458,7.0,26.3,39.8,18-01-2022 20:15,NITSL001,Farm 1,irrigate
6459,7.0,26.3,39.9,18-01-2022 20:15,NITSL001,Farm 1,irrigate
6460,7.0,26.3,39.9,18-01-2022 20:15,NITSL001,Farm 1,irrigate
6461,7.0,26.3,40.1,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6462,7.0,26.3,40.1,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6463,7.0,26.3,40.1,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6464,7.0,26.3,40.0,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6465,7.0,26.3,39.9,18-01-2022 20:15,NITSL001,Farm 1,irrigate
6466,7.0,26.3,40.0,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6467,7.0,26.3,40.1,18-01-2022 20:15,NITSL001,Farm 1,no_irrigation
6468,7.0,26.3,40.1,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6469,7.0,26.3,40.1,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6470,7.0,26.3,39.9,18-01-2022 20:16,NITSL001,Farm 1,irrigate
6471,7.0,26.3,40.0,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6472,7.0,26.3,40.0,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6473,7.0,26.3,40.0,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6474,7.0,26.3,39.9,18-01-2022 20:16,NITSL001,Farm 1,irrigate
6475,7.0,26.3,40.1,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6476,7.0,26.3,39.9,18-01-2022 20:16,NITSL001,Farm 1,irrigate
6477,7.0,26.3,39.9,18-01-2022 20:16,NITSL001,Farm 1,irrigate
6478,7.0,26.3,40.0,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6479,7.0,26.3,40.2,18-01-2022 20:16,NITSL001,Farm 1,no_irrigation
6480,7.0,26.3,39.9,18-01-2022 20:16,NITSL001,Farm 1,irrigate
6481,7.0,26.3,40.0,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6482,7.0,26.3,40.1,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6483,7.0,26.3,40.1,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6484,7.0,26.3,40.1,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6485,7.0,26.3,39.9,18-01-2022 20:17,NITSL001,Farm 1,irrigate
6486,7.0,26.3,39.9,18-01-2022 20:17,NITSL001,Farm 1,irrigate
6487,7.0,26.3,39.9,18-01-2022 20:17,NITSL001,Farm 1,irrigate
6488,7.0,26.3,40.0,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6489,7.0,26.3,39.9,18-01-2022 20:17,NITSL001,Farm 1,irrigate
6490,7.0,26.3,40.0,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6491,7.0,26.3,40.2,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6492,7.0,26.3,39.9,18-01-2022 20:17,NITSL001,Farm 1,irrigate
6493,7.0,26.3,40.1,18-01-2022 20:17,NITSL001,Farm 1,no_irrigation
6494,7.0,26.3,39.9,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6495,7.0,26.3,39.9,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6496,7.0,26.3,39.9,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6497,7.0,26.3,39.7,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6498,7.0,26.3,40.2,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6499,7.0,26.3,40.0,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6500,7.0,26.3,40.1,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6501,7.0,26.3,40.0,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6502,7.0,26.3,39.9,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6503,7.0,26.3,40.2,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6504,7.0,26.3,40.2,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6505,7.0,26.3,39.9,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6506,7.0,26.3,40.1,18-01-2022 20:18,NITSL001,Farm 1,no_irrigation
6507,7.0,26.3,39.9,18-01-2022 20:18,NITSL001,Farm 1,irrigate
6508,7.0,26.3,40.0,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6509,7.0,26.3,40.0,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6510,7.0,26.3,40.0,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6511,7.0,26.3,40.3,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6512,7.0,26.3,39.9,18-01-2022 20:19,NITSL001,Farm 1,irrigate
6513,7.0,26.3,40.1,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6514,7.0,26.3,40.1,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6515,7.0,26.3,40.2,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6516,7.0,26.3,39.8,18-01-2022 20:19,NITSL001,Farm 1,irrigate
6517,7.0,26.3,40.1,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6518,7.0,26.3,40.0,18-01-2022 20:19,NITSL001,Farm 1,no_irrigation
6519,7.0,26.3,39.9,18-01-2022 20:19,NITSL001,Farm 1,irrigate
6520,7.0,26.3,39.9,18-01-2022 20:19,NITSL001,Farm 1,irrigate
6521,7.0,26.3,40.0,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6522,7.0,26.3,40.1,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6523,7.0,26.3,40.0,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6524,7.0,26.3,40.0,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6525,7.0,26.3,40.1,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6526,7.0,26.3,40.1,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6527,7.0,26.3,40.1,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6528,7.0,26.3,40.0,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6529,7.0,26.3,40.2,18-01-2022 20:20,NITSL001,Farm 1,no_irrigation
6530,7.0,26.3,39.9,18-01-2022 20:20,NITSL001,Farm 1,irrigate
6531,7.0,26.3,39.9,18-01-2022 20:20,NITSL001,Farm 1,irrigate
6532,7.0,26.3,39.9,18-01-2022 20:20,NITSL001,Farm 1,irrigate
6533,7.0,26.3,39.8,18-01-2022 20:20,NITSL001,Farm 1,irrigate
6534,7.0,26.3,39.8,18-01-2022 20:21,NITSL001,Farm 1,irrigate
6535,7.0,26.3,40.0,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6536,7.0,26.3,39.8,18-01-2022 20:21,NITSL001,Farm 1,irrigate
6537,7.0,26.3,40.1,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6538,7.0,26.3,40.1,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6539,7.0,26.3,40.2,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6540,7.0,26.3,39.9,18-01-2022 20:21,NITSL001,Farm 1,irrigate
6541,7.0,26.3,39.9,18-01-2022 20:21,NITSL001,Farm 1,irrigate
6542,7.0,26.3,40.0,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6543,7.0,26.3,40.0,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6544,7.0,26.3,39.9,18-01-2022 20:21,NITSL001,Farm 1,irrigate
6545,7.0,26.3,40.1,18-01-2022 20:21,NITSL001,Farm 1,no_irrigation
6546,7.0,26.3,39.9,18-01-2022 20:21,NITSL001,Farm 1,irrigate
6547,7.0,26.3,39.9,18-01-2022 20:22,NITSL001,Farm 1,irrigate
6548,7.0,26.3,40.0,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6549,7.0,26.3,40.1,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6550,7.0,26.3,39.9,18-01-2022 20:22,NITSL001,Farm 1,irrigate
6551,7.0,26.3,40.0,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6552,7.0,26.3,40.2,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6553,7.0,26.3,39.9,18-01-2022 20:22,NITSL001,Farm 1,irrigate
6554,7.0,26.3,40.0,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6555,7.0,26.3,40.2,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6556,7.0,26.3,40.0,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6557,7.0,26.3,40.1,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6558,7.0,26.3,39.9,18-01-2022 20:22,NITSL001,Farm 1,irrigate
6559,7.0,26.3,40.0,18-01-2022 20:22,NITSL001,Farm 1,no_irrigation
6560,7.0,26.3,40.1,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6561,7.0,26.3,40.1,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6562,7.0,26.3,40.2,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6563,7.0,26.3,40.0,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6564,7.0,26.3,39.9,18-01-2022 20:23,NITSL001,Farm 1,irrigate
6565,7.0,26.3,40.0,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6566,7.0,26.3,40.1,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6567,7.0,26.3,40.0,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6568,7.0,26.3,40.1,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6569,7.0,26.3,40.1,18-01-2022 20:23,NITSL001,Farm 1,no_irrigation
6570,7.0,26.3,39.9,18-01-2022 20:23,NITSL001,Farm 1,irrigate
6571,7.0,26.3,39.9,18-01-2022 20:23,NITSL001,Farm 1,irrigate
6572,7.0,26.3,39.9,18-01-2022 20:23,NITSL001,Farm 1,irrigate
6573,7.0,26.3,39.9,18-01-2022 20:24,NITSL001,Farm 1,irrigate
6574,7.0,26.3,39.9,18-01-2022 20:24,NITSL001,Farm 1,irrigate
6575,7.0,26.3,40.1,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6576,7.0,26.3,40.0,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6577,7.0,26.3,40.1,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6578,7.0,26.3,39.9,18-01-2022 20:24,NITSL001,Farm 1,irrigate
6579,7.0,26.3,40.0,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6580,7.0,26.3,40.0,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6581,7.0,26.3,40.1,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6582,7.0,26.3,40.1,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6583,7.0,26.3,40.0,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6584,7.0,26.3,40.0,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6585,7.0,26.3,40.1,18-01-2022 20:24,NITSL001,Farm 1,no_irrigation
6586,7.0,26.3,39.9,18-01-2022 20:24,NITSL001,Farm 1,irrigate
6587,7.0,26.3,39.9,18-01-2022 20:25,NITSL001,Farm 1,irrigate
6588,7.0,26.3,39.9,18-01-2022 20:25,NITSL001,Farm 1,irrigate
6589,7.0,26.3,39.9,18-01-2022 20:25,NITSL001,Farm 1,irrigate
6590,7.0,26.3,40.0,18-01-2022 20:25,NITSL001,Farm 1,no_irrigation
6591,7.0,26.3,40.1,18-01-2022 20:25,NITSL001,Farm 1,no_irrigation
6592,7.0,26.3,40.1,18-01-2022 20:25,NITSL001,Farm 1,no_irrigation
6593,7.0,26.3,39.9,18-01-2022 20:25,NITSL001,Farm 1,irrigate
